,127399_SOFT_TISSUE,ASPC1_PANCREAS,CAKI1_KIDNEY,CORL47_LUNG,HEC151_ENDOMETRIUM,HEC251_ENDOMETRIUM,KNS81_CENTRAL_NERVOUS_SYSTEM,MKN45_STOMACH,NCIH2087_LUNG,NCIH2122_LUNG,NCIH23_LUNG,NCIH441_LUNG,NCIN87_STOMACH,PSN1_PANCREAS,RCC10RGB_KIDNEY,SH10TC_STOMACH,SKNBE2_AUTONOMIC_GANGLIA,SKNMC_BONE,TC138_BONE,TE4_OESOPHAGUS,U87MG_CENTRAL_NERVOUS_SYSTEM,BICR16_UPPER_AERODIGESTIVE_TRACT,NCIH1693_LUNG,TEN_ENDOMETRIUM,HCC1806_BREAST,HMC18_BREAST,KP4_PANCREAS,NCIH1666_LUNG,OVK18_OVARY,SNU1_STOMACH,ZR751_BREAST,253J_URINARY_TRACT,769P_KIDNEY,COV362_OVARY,H4_CENTRAL_NERVOUS_SYSTEM,HT1080_SOFT_TISSUE,JHOM1_OVARY,MYLA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OSRC2_KIDNEY,OVISE_OVARY,OVTOKO_OVARY,SLR23_KIDNEY,SNU349_KIDNEY,WM793_SKIN,A2058_SKIN,CHLA15_AUTONOMIC_GANGLIA,CHP212_AUTONOMIC_GANGLIA,COGN278_AUTONOMIC_GANGLIA,COGN305_AUTONOMIC_GANGLIA,JHOS2_OVARY,KELLY_AUTONOMIC_GANGLIA,MHHNB11_AUTONOMIC_GANGLIA,SIMA_AUTONOMIC_GANGLIA,SJSA1_BONE,GAMG_CENTRAL_NERVOUS_SYSTEM,HUH1_LIVER,JIMT1_BREAST,KMRC20_KIDNEY,LI7_LIVER,PATU8988S_PANCREAS,EFM19_BREAST,JHOS4_OVARY,KYSE510_OESOPHAGUS,KYSE70_OESOPHAGUS,LUDLU1_LUNG,MDAMB453_BREAST,NCIH460_LUNG,SNU503_LARGE_INTESTINE,SNU840_OVARY,SW620_LARGE_INTESTINE,TE5_OESOPHAGUS,CHLA266_SOFT_TISSUE,ESS1_ENDOMETRIUM,NCIH716_LARGE_INTESTINE,SNU398_LIVER,TCCSUP_URINARY_TRACT,BIN67_OVARY,COGAR359_SOFT_TISSUE,F5_CENTRAL_NERVOUS_SYSTEM,ISTMES1_PLEURA,PEDS015T_SOFT_TISSUE,SNGM_ENDOMETRIUM,SW982_SOFT_TISSUE,SYO1_SOFT_TISSUE,DKMG_CENTRAL_NERVOUS_SYSTEM,HS729_SOFT_TISSUE,KURAMOCHI_OVARY,SNU449_LIVER,YKG1_CENTRAL_NERVOUS_SYSTEM,8MGBA_CENTRAL_NERVOUS_SYSTEM,HEC1B_ENDOMETRIUM,MPP89_PLEURA,SKMES1_LUNG,COV504_OVARY,SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SW403_LARGE_INTESTINE,NCIH1573_LUNG,NCIH1944_LUNG,NCIH322_LUNG,PLCPRF5_LIVER,ABC1_LUNG,JMSU1_URINARY_TRACT,KNS60_CENTRAL_NERVOUS_SYSTEM,LU99_LUNG,TC106_BONE,TOV21G_OVARY,5637_URINARY_TRACT,BT549_BREAST,CAS1_CENTRAL_NERVOUS_SYSTEM,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,CORL279_LUNG,HS683_CENTRAL_NERVOUS_SYSTEM,LN235_CENTRAL_NERVOUS_SYSTEM,LNZ308_CENTRAL_NERVOUS_SYSTEM,LXF289_LUNG,NCIH1650_LUNG,NCIH2172_LUNG,NCIH2452_PLEURA,OE21_OESOPHAGUS,SAOS2_BONE,SF295_CENTRAL_NERVOUS_SYSTEM,SNU1105_CENTRAL_NERVOUS_SYSTEM,U343_CENTRAL_NERVOUS_SYSTEM,647V_URINARY_TRACT,BHY_UPPER_AERODIGESTIVE_TRACT,CAL29_URINARY_TRACT,OAW28_OVARY,OUMS23_LARGE_INTESTINE,SF767_CENTRAL_NERVOUS_SYSTEM,HCC1954_BREAST,ONS76_CENTRAL_NERVOUS_SYSTEM,RMUGS_OVARY,CAOV3_OVARY,HCC15_LUNG,SW1463_LARGE_INTESTINE,YD38_UPPER_AERODIGESTIVE_TRACT,697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CW9019_SOFT_TISSUE,HGC27_STOMACH,HUPT3_PANCREAS,L82_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,M059K_CENTRAL_NERVOUS_SYSTEM,MORCPR_LUNG,SNU8_OVARY,T24_URINARY_TRACT,U2OS_BONE,CAKI2_KIDNEY,CAL33_UPPER_AERODIGESTIVE_TRACT,CCK81_LARGE_INTESTINE,DU4475_BREAST,EFE184_ENDOMETRIUM,EN_ENDOMETRIUM,HEC59_ENDOMETRIUM,HSC3_UPPER_AERODIGESTIVE_TRACT,HT1197_URINARY_TRACT,HT1376_URINARY_TRACT,JHUEM1_ENDOMETRIUM,KLE_ENDOMETRIUM,KMS20_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KNS42_CENTRAL_NERVOUS_SYSTEM,MELHO_SKIN,MFE319_ENDOMETRIUM,MM1S_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,RH30_SOFT_TISSUE,RT4_URINARY_TRACT,SMSCTR_SOFT_TISSUE,SNU182_LIVER,TE6_OESOPHAGUS,UPCISCC152_UPPER_AERODIGESTIVE_TRACT,WM115_SKIN,D283MED_CENTRAL_NERVOUS_SYSTEM,EJM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,COGE352_BONE,NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF382_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKNDZ_AUTONOMIC_GANGLIA,SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HCC1937_BREAST,NCIH838_LUNG,SNU201_CENTRAL_NERVOUS_SYSTEM,DAOY_CENTRAL_NERVOUS_SYSTEM,GB1_CENTRAL_NERVOUS_SYSTEM,GCIY_STOMACH,JHH4_LIVER,MCAS_OVARY,NCIH2291_LUNG,NUGC3_STOMACH,PANC0203_PANCREAS,PANC1005_PANCREAS,EFO27_OVARY,SKMEL30_SKIN,C2BBE1_LARGE_INTESTINE,COLO201_LARGE_INTESTINE,FU97_STOMACH,HCC56_LARGE_INTESTINE,HT29_LARGE_INTESTINE,HT55_LARGE_INTESTINE,HUH6_LIVER,HUH7_LIVER,KE39_STOMACH,KP3_PANCREAS,NCIH2023_LUNG,NCIH2030_LUNG,NCIH747_LARGE_INTESTINE,SF172_CENTRAL_NERVOUS_SYSTEM,T84_LARGE_INTESTINE,A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,INA6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,JJN3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KIJK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KMS26_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KMS27_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KMS34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NCIH520_LUNG,NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SMZ1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,59M_OVARY,CAMA1_BREAST,KYSE410_OESOPHAGUS,MDAMB415_BREAST,SKBR3_BREAST,42MGBA_CENTRAL_NERVOUS_SYSTEM,CAL78_BONE,HS578T_BREAST,KNS62_LUNG,RT11284_URINARY_TRACT,RT112_URINARY_TRACT,U118MG_CENTRAL_NERVOUS_SYSTEM,UW228_CENTRAL_NERVOUS_SYSTEM,YH13_CENTRAL_NERVOUS_SYSTEM,A2780_OVARY,A549_LUNG,CFPAC1_PANCREAS,CME1_SOFT_TISSUE,COLO678_LARGE_INTESTINE,GI1_CENTRAL_NERVOUS_SYSTEM,MIAPACA2_PANCREAS,NCIH1437_LUNG,NCIH1703_LUNG,RERFLCAD1_LUNG,SKHEP1_LIVER,SKNAS_AUTONOMIC_GANGLIA,T3M4_PANCREAS,TCCPAN2_PANCREAS,COLO679_SKIN,JHOC5_OVARY,LN319_CENTRAL_NERVOUS_SYSTEM,NB1_AUTONOMIC_GANGLIA,NH6_AUTONOMIC_GANGLIA,OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SNU685_ENDOMETRIUM,U178_CENTRAL_NERVOUS_SYSTEM,AGS_STOMACH,BICR22_UPPER_AERODIGESTIVE_TRACT,EPLC272H_LUNG,OE33_OESOPHAGUS,HEC1A_ENDOMETRIUM,KMRC1_KIDNEY,KS1_CENTRAL_NERVOUS_SYSTEM,MDAMB468_BREAST,SLR26_KIDNEY,TUHR4TKB_KIDNEY,UOK101_KIDNEY,GSS_STOMACH,HCC1428_BREAST,C32_SKIN,COLO800_SKIN,HCC1395_BREAST,HCC1419_BREAST,HCC202_BREAST,HS695T_SKIN,HT144_SKIN,NCIH1568_LUNG,RPMI7951_SKIN,SCS214_SOFT_TISSUE,SKMEL24_SKIN,UACC257_SKIN,WM1799_SKIN,WM983B_SKIN,BFTC909_KIDNEY,CH157MN_CENTRAL_NERVOUS_SYSTEM,GCT_SOFT_TISSUE,HCC1359_LUNG,HOP62_LUNG,LMSU_STOMACH,LN18_CENTRAL_NERVOUS_SYSTEM,LN443_CENTRAL_NERVOUS_SYSTEM,NCIH1299_LUNG,NCIH1792_LUNG,PC14_LUNG,PK45H_PANCREAS,RERFLCAI_LUNG,RKN_SOFT_TISSUE,SLR20_KIDNEY,SNU410_PANCREAS,COLO792_SKIN,DANG_PANCREAS,EFO21_OVARY,NCIH2052_PLEURA,OV90_OVARY,YAPC_PANCREAS,AU565_BREAST,CALU6_LUNG,HARA_LUNG,KM12_LARGE_INTESTINE,KPL1_BREAST,KU1919_URINARY_TRACT,LS180_LARGE_INTESTINE,LS513_LARGE_INTESTINE,MDAMB436_BREAST,RKO_LARGE_INTESTINE,SW48_LARGE_INTESTINE,VMCUB1_URINARY_TRACT,BFTC905_URINARY_TRACT,BICR31_UPPER_AERODIGESTIVE_TRACT,BICR6_UPPER_AERODIGESTIVE_TRACT,HSC2_UPPER_AERODIGESTIVE_TRACT,KMBC2_URINARY_TRACT,KYSE180_OESOPHAGUS,TE8_OESOPHAGUS,786O_KIDNEY,BC3C_URINARY_TRACT,ES2_OVARY,HCC95_LUNG,HEYA8_OVARY,KYSE30_OESOPHAGUS,KYSE450_OESOPHAGUS,LCLC103H_LUNG,MSTO211H_PLEURA,NCIH1648_LUNG,U251MG_CENTRAL_NERVOUS_SYSTEM,UMUC3_URINARY_TRACT,143B_BONE,LN382_CENTRAL_NERVOUS_SYSTEM,ONCODG1_OVARY,S117_SOFT_TISSUE,VMRCRCW_KIDNEY,HEC50B_ENDOMETRIUM,JHH5_LIVER,JHH7_LIVER,MDAMB231_BREAST,OVCAR5_OVARY,PANC0403_PANCREAS,SNU213_PANCREAS,SW837_LARGE_INTESTINE,CL40_LARGE_INTESTINE,PK1_PANCREAS,SUIT2_PANCREAS,G292CLONEA141B1_BONE,HLF_LIVER,IGR39_SKIN,MDAMB157_BREAST,NCIH2126_LUNG,NCIH2170_LUNG,SKNFI_AUTONOMIC_GANGLIA,SKOV3_OVARY,T98G_CENTRAL_NERVOUS_SYSTEM,UMUC1_URINARY_TRACT,K029AX_SKIN,MALME3M_SKIN,RVH421_SKIN,WM2664_SKIN,D341MED_CENTRAL_NERVOUS_SYSTEM,IMR32_AUTONOMIC_GANGLIA,KP2_PANCREAS,8305C_THYROID,HCC1143_BREAST,THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,639V_URINARY_TRACT,TUHR14TKB_KIDNEY,DLD1_LARGE_INTESTINE,GSU_STOMACH,HT115_LARGE_INTESTINE,LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LS1034_LARGE_INTESTINE,MAC2A_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NCIH2110_LUNG,OVCAR8_OVARY,SCABER_URINARY_TRACT,EKVX_LUNG,HS944T_SKIN,IPC298_SKIN,PEDS005TPFAD_KIDNEY,BICR56_UPPER_AERODIGESTIVE_TRACT,CAL27_UPPER_AERODIGESTIVE_TRACT,CJM_SKIN,COV434_OVARY,HCC827_LUNG,HS766T_PANCREAS,IGR1_SKIN,ISTMES2_PLEURA,KALS1_CENTRAL_NERVOUS_SYSTEM,LK2_LUNG,MELJUSO_SKIN,NCIH1581_LUNG,PECAPJ34CLONEC12_UPPER_AERODIGESTIVE_TRACT,PECAPJ41CLONED2_UPPER_AERODIGESTIVE_TRACT,RD_SOFT_TISSUE,CAL51_BREAST,D425_CENTRAL_NERVOUS_SYSTEM,D458_CENTRAL_NERVOUS_SYSTEM,JR_SOFT_TISSUE,KPNYN_AUTONOMIC_GANGLIA,KYSE270_OESOPHAGUS,LOVO_LARGE_INTESTINE,NB4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TC205_BONE,TF1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MDST8_LARGE_INTESTINE,CHAGOK1_LUNG,FADU_UPPER_AERODIGESTIVE_TRACT,HEC6_ENDOMETRIUM,JHH1_LIVER,MDAMB435S_SKIN,SIHA_CERVIX,TE1_OESOPHAGUS,UACC62_SKIN,COV318_OVARY,COV644_OVARY,DB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,DETROIT562_UPPER_AERODIGESTIVE_TRACT,OV7_OVARY,OVMANA_OVARY,TUHR10TKB_KIDNEY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
